open_ports_count,has_control_port,has_telemetry_port,has_video_port,has_mavlink,has_unknown_protocol,wifi_security_level,ping_loss,avg_latency_ms,diag_success,label
3,0,1,1,0,0,2,3.6,67.7,1,Normal
3,1,1,0,0,0,2,5.9,58.4,1,Normal
1,1,0,0,1,0,1,72.2,509.5,0,Attack
3,0,1,0,1,1,2,6.5,74.9,1,Suspicious
2,1,0,0,0,1,1,5.9,78.3,1,Suspicious
3,0,1,0,0,1,1,3.7,23.7,1,Normal
5,1,1,1,0,0,1,6.7,59.9,1,Suspicious
1,0,1,0,1,0,0,26.0,192.5,1,Attack
3,1,0,1,0,1,2,1.3,38.5,1,Suspicious
2,0,1,1,0,1,1,4.8,55.1,1,Suspicious
1,1,0,0,0,0,2,27.8,150.5,1,Suspicious
2,1,1,0,0,0,2,7.5,73.2,1,Normal
2,0,1,1,0,0,2,1.2,52.7,1,Normal
0,0,0,0,0,1,2,3.0,74.5,1,Normal
2,1,1,0,1,1,1,4.3,48.8,1,Attack
0,0,0,0,1,0,1,4.4,70.4,1,Suspicious
2,0,1,1,1,1,2,7.7,42.6,1,Suspicious
2,1,1,0,0,0,0,12.2,96.5,1,Attack
2,0,1,1,0,0,2,5.9,77.7,1,Normal
3,1,1,0,1,1,1,6.5,41.1,1,Attack
4,1,1,1,1,0,0,7.7,79.4,1,Attack
1,0,1,0,0,0,2,2.8,76.9,1,Normal
3,1,1,0,1,0,1,5.9,36.4,1,Attack
5,1,1,0,1,0,2,6.8,79.3,1,Suspicious
5,1,1,0,0,1,2,2.2,33.7,1,Suspicious
2,0,1,0,1,0,2,0.1,25.3,1,Normal
3,1,0,1,1,1,1,5.5,47.2,1,Attack
2,1,1,0,0,1,2,5.4,75.7,1,Suspicious
2,1,1,0,1,1,2,1.9,49.8,1,Suspicious
1,1,0,0,0,0,1,6.3,74.2,1,Suspicious
2,0,1,1,1,0,2,1.1,64.4,1,Suspicious
3,0,1,1,0,0,2,5.8,69.1,1,Normal
1,0,1,0,1,1,0,7.2,54.6,1,Suspicious
3,1,1,1,1,0,2,1.7,70.8,1,Suspicious
4,1,1,0,1,1,2,7.3,56.4,1,Suspicious
2,1,0,0,0,0,2,7.3,41.3,1,Normal
2,0,1,1,0,0,1,3.1,53.1,1,Suspicious
2,0,1,0,0,0,2,5.2,21.3,1,Normal
4,1,1,1,0,0,0,55.2,756.5,0,Attack
4,1,1,0,1,0,2,7.2,59.2,1,Suspicious
2,1,0,1,1,1,1,5.3,52.1,1,Attack
1,0,0,1,1,1,2,4.9,58.5,1,Suspicious
0,0,0,0,1,0,2,62.6,727.3,0,Suspicious
2,1,0,0,0,1,1,4.7,78.0,1,Suspicious
1,1,0,0,0,0,2,1.9,37.0,1,Normal
2,1,1,0,1,0,2,2.4,34.7,1,Suspicious
2,1,1,0,0,0,0,7.6,74.3,1,Suspicious
2,1,0,1,0,0,2,7.8,30.2,1,Normal
5,1,1,1,1,0,2,5.8,68.9,1,Suspicious
3,1,1,1,0,0,2,28.2,194.8,1,Suspicious
2,0,1,0,1,0,0,30.9,343.2,1,Attack
3,0,1,1,0,0,2,30.7,337.6,1,Suspicious
3,1,1,1,1,1,1,5.8,43.5,1,Attack
1,0,1,0,0,0,2,4.5,28.1,1,Normal
4,1,1,0,0,0,2,0.7,70.6,1,Normal
2,1,1,0,0,0,0,1.2,73.7,1,Suspicious
2,0,1,0,1,0,1,2.8,53.7,1,Suspicious
5,1,1,1,0,0,2,75.7,749.0,0,Attack
1,0,1,0,0,1,2,10.5,144.9,1,Suspicious
2,1,1,0,1,0,2,27.5,160.4,1,Suspicious
0,0,0,0,0,0,2,5.1,50.1,1,Normal
2,0,1,1,0,0,2,13.1,154.5,1,Suspicious
0,0,0,0,0,1,2,3.2,29.5,1,Normal
2,1,1,0,0,1,1,1.4,72.2,1,Suspicious
1,0,1,0,1,1,2,5.5,46.9,1,Suspicious
3,1,0,1,1,1,1,6.2,34.7,1,Attack
2,0,1,0,0,0,2,25.8,198.7,1,Normal
2,0,1,1,0,0,1,3.0,28.0,1,Suspicious
2,0,1,1,1,0,1,4.3,33.0,1,Suspicious
2,0,1,0,0,1,1,1.2,27.4,1,Normal
1,0,1,0,0,1,2,0.6,46.0,1,Normal
4,1,1,0,1,0,0,1.6,57.1,1,Attack
1,0,0,1,0,0,1,0.5,63.5,1,Normal
2,1,1,0,1,0,0,78.8,274.1,0,Attack
3,1,1,1,0,0,2,3.6,77.3,1,Suspicious
1,0,1,0,0,0,2,2.8,37.4,1,Normal
3,0,1,1,0,0,2,2.4,31.6,1,Normal
3,1,1,0,1,0,2,7.1,77.6,1,Suspicious
1,1,0,0,0,1,2,1.3,25.4,1,Normal
5,1,1,0,1,0,2,6.5,50.9,1,Suspicious
4,1,1,1,0,0,2,3.1,32.7,1,Suspicious
1,0,1,0,0,0,2,6.2,51.9,1,Normal
4,1,1,1,1,0,2,0.4,46.7,1,Suspicious
2,1,0,0,1,0,1,2.5,59.5,1,Suspicious
1,0,0,1,1,0,2,27.6,198.0,1,Suspicious
3,1,1,0,0,0,1,2.7,69.7,1,Suspicious
3,1,1,1,1,0,2,1.8,22.4,1,Suspicious
1,1,0,0,0,0,2,23.9,86.0,1,Normal
1,1,0,0,0,0,0,26.7,173.4,1,Attack
2,1,1,0,1,1,1,5.4,65.0,1,Attack
3,1,1,0,0,0,2,6.5,57.5,1,Normal
1,0,0,1,1,0,1,2.3,75.0,1,Suspicious
1,0,1,0,0,0,1,5.5,53.9,1,Normal
4,1,1,0,1,0,1,4.9,30.4,1,Attack
4,1,1,0,1,0,2,5.8,21.0,1,Suspicious
4,1,1,0,1,1,2,3.0,78.5,1,Suspicious
2,1,1,0,0,0,2,17.9,175.2,1,Suspicious
1,0,1,0,0,1,2,6.9,68.3,1,Normal
2,0,1,0,0,1,2,1.8,45.9,1,Normal
1,0,1,0,1,1,2,4.7,50.4,1,Suspicious
1,0,1,0,0,0,2,11.6,81.3,1,Normal
3,1,0,1,1,0,2,6.4,59.7,1,Suspicious
4,1,1,0,0,0,2,18.0,102.2,1,Suspicious
4,1,1,1,1,0,0,13.1,111.5,1,Attack
3,1,1,0,1,1,1,0.2,70.2,1,Attack
3,0,1,1,0,0,2,6.9,53.9,1,Normal
3,0,1,1,0,0,0,4.2,47.1,1,Suspicious
2,1,1,0,0,0,2,1.3,51.3,1,Normal
3,1,1,0,1,1,1,24.8,196.3,1,Attack
5,1,1,0,1,1,1,17.3,153.4,1,Attack
2,0,1,0,0,0,2,36.3,279.8,1,Suspicious
1,0,1,0,0,1,0,24.2,112.6,1,Suspicious
2,0,1,1,1,0,2,2.8,47.4,1,Suspicious
0,0,0,0,1,0,0,5.4,42.8,1,Suspicious
3,1,1,0,1,0,2,14.6,189.5,1,Suspicious
1,0,1,0,0,0,2,7.3,62.2,1,Normal
2,0,1,1,0,0,0,3.8,36.5,1,Suspicious
4,1,1,0,1,0,0,5.4,38.2,1,Attack
2,1,1,0,0,0,2,1.2,48.3,1,Normal
1,1,0,0,0,0,2,4.8,56.5,1,Normal
2,0,1,0,0,1,1,6.2,69.4,1,Normal
2,1,1,0,1,0,2,7.6,49.0,1,Suspicious
0,0,0,0,0,0,2,4.8,33.0,1,Normal
2,1,0,1,0,1,1,5.5,58.0,1,Suspicious
